identifier,section,parameter,value
K.k09_01_7UGmehrfach5_2021@senstadt,Umweltgerechtigkeit: Integrierte Mehrfachbelastungskarte Umwelt und Soziale Benachteiligung 2021/2022 (Umweltatlas),Kurzbeschreibung,"Darstellung der Integrierten Umweltbelastung 2021/2022 einschließlich des Kernindikators Soziale Benachteiligung innerhalb des Monitorings ""Umweltgerechtigkeit im Land Berlin""."
K.k09_01_7UGmehrfach5_2021@senstadt,Umweltgerechtigkeit: Integrierte Mehrfachbelastungskarte Umwelt und Soziale Benachteiligung 2021/2022 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k09_01_7UGmehrfach5_2021@senstadt,Umweltgerechtigkeit: Integrierte Mehrfachbelastungskarte Umwelt und Soziale Benachteiligung 2021/2022 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k09_01_7UGmehrfach5_2021@senstadt,Umweltgerechtigkeit: Integrierte Mehrfachbelastungskarte Umwelt und Soziale Benachteiligung 2021/2022 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k09_01_7UGmehrfach5_2021@senstadt,Umweltgerechtigkeit: Integrierte Mehrfachbelastungskarte Umwelt und Soziale Benachteiligung 2021/2022 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s09_01_7UGmehrfach5_2021
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Standard,WFS
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Version,1.0.0
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Version,1.1.0
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Version,2.0.0
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Operationen,GetFeature
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k09_01_7UGmehrfach5_2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k09_01_3UGgruen2021@senstadt,Umweltgerechtigkeit: Kernindikator Grünversorgung 2021/2022 (Umweltatlas),Kurzbeschreibung,"Bewertung des Kernindikators Grünversorgung innerhalb des Monitorings ""Umweltgerechtigkeit im Land Berlin""."
K.k09_01_3UGgruen2021@senstadt,Umweltgerechtigkeit: Kernindikator Grünversorgung 2021/2022 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k09_01_3UGgruen2021@senstadt,Umweltgerechtigkeit: Kernindikator Grünversorgung 2021/2022 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k09_01_3UGgruen2021@senstadt,Umweltgerechtigkeit: Kernindikator Grünversorgung 2021/2022 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k09_01_3UGgruen2021@senstadt,Umweltgerechtigkeit: Kernindikator Grünversorgung 2021/2022 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s09_01_3UGgruen2021
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Standard,WFS
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Version,1.0.0
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Version,1.1.0
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Version,2.0.0
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Operationen,GetFeature
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k09_01_3UGgruen2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k09_01_1UGlaerm2021@senstadt,Umweltgerechtigkeit: Kernindikator Lärmbelastung 2021/2022 (Umweltatlas),Kurzbeschreibung,"Bewertung des Kernindikators Lärmbelastung innerhalb des Monitorings ""Umweltgerechtigkeit im Land Berlin""."
K.k09_01_1UGlaerm2021@senstadt,Umweltgerechtigkeit: Kernindikator Lärmbelastung 2021/2022 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k09_01_1UGlaerm2021@senstadt,Umweltgerechtigkeit: Kernindikator Lärmbelastung 2021/2022 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k09_01_1UGlaerm2021@senstadt,Umweltgerechtigkeit: Kernindikator Lärmbelastung 2021/2022 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k09_01_1UGlaerm2021@senstadt,Umweltgerechtigkeit: Kernindikator Lärmbelastung 2021/2022 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s09_01_1UGlaerm2021
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Standard,WFS
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Version,1.0.0
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Version,1.1.0
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Version,2.0.0
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Operationen,GetFeature
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k09_01_1UGlaerm2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k09_01_2UGluft2021@senstadt,Umweltgerechtigkeit: Kernindikator Luftbelastung 2021/2022 (Umweltatlas),Kurzbeschreibung,"Bewertung des Kernindikators Luftbelastung innerhalb des Monitorings ""Umweltgerechtigkeit im Land Berlin""."
K.k09_01_2UGluft2021@senstadt,Umweltgerechtigkeit: Kernindikator Luftbelastung 2021/2022 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k09_01_2UGluft2021@senstadt,Umweltgerechtigkeit: Kernindikator Luftbelastung 2021/2022 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k09_01_2UGluft2021@senstadt,Umweltgerechtigkeit: Kernindikator Luftbelastung 2021/2022 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k09_01_2UGluft2021@senstadt,Umweltgerechtigkeit: Kernindikator Luftbelastung 2021/2022 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s09_01_2UGluft2021
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Standard,WFS
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Version,1.0.0
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Version,1.1.0
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Version,2.0.0
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Operationen,GetFeature
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k09_01_2UGluft2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k09_01_5UGsozial2021@senstadt,Umweltgerechtigkeit: Kernindikator Soziale Benachteiligung 2021/2022 (Umweltatlas),Kurzbeschreibung,"Bewertung des Kernindikators Soziale Benachteiligung innerhalb des Monitorings ""Umweltgerechtigkeit im Land Berlin""."
K.k09_01_5UGsozial2021@senstadt,Umweltgerechtigkeit: Kernindikator Soziale Benachteiligung 2021/2022 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k09_01_5UGsozial2021@senstadt,Umweltgerechtigkeit: Kernindikator Soziale Benachteiligung 2021/2022 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k09_01_5UGsozial2021@senstadt,Umweltgerechtigkeit: Kernindikator Soziale Benachteiligung 2021/2022 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k09_01_5UGsozial2021@senstadt,Umweltgerechtigkeit: Kernindikator Soziale Benachteiligung 2021/2022 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s09_01_5UGsozial2021
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Standard,WFS
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Version,1.0.0
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Version,1.1.0
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Version,2.0.0
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Operationen,GetFeature
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k09_01_5UGsozial2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k09_01_4UGbioklima2021@senstadt,Umweltgerechtigkeit: Kernindikator Thermische Belastung 2021/2022 (Umweltatlas),Kurzbeschreibung,"Bewertung des Kernindikators Thermische Belastung innerhalb des Monitorings ""Umweltgerechtigkeit im Land Berlin""."
K.k09_01_4UGbioklima2021@senstadt,Umweltgerechtigkeit: Kernindikator Thermische Belastung 2021/2022 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k09_01_4UGbioklima2021@senstadt,Umweltgerechtigkeit: Kernindikator Thermische Belastung 2021/2022 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k09_01_4UGbioklima2021@senstadt,Umweltgerechtigkeit: Kernindikator Thermische Belastung 2021/2022 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k09_01_4UGbioklima2021@senstadt,Umweltgerechtigkeit: Kernindikator Thermische Belastung 2021/2022 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s09_01_4UGbioklima2021
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Standard,WFS
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Version,1.0.0
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Version,1.1.0
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Version,2.0.0
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Operationen,GetFeature
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k09_01_4UGbioklima2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
K.k_06_10_2veghoehe@senstadt,Vegetationshöhen 2020 (Umweltatlas),Kurzbeschreibung,Der Datensatz stellt die Vegetationshöhen auf Grundlage der True-Orthophotos von 2020 sowie die Veränderung der mit Vegetation bedeckten Fläche zwischen 2010 und 2020 dar.
K.k_06_10_2veghoehe@senstadt,Vegetationshöhen 2020 (Umweltatlas),Koordinatensysteme,EPSG:25833
K.k_06_10_2veghoehe@senstadt,Vegetationshöhen 2020 (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
K.k_06_10_2veghoehe@senstadt,Vegetationshöhen 2020 (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
K.k_06_10_2veghoehe@senstadt,Vegetationshöhen 2020 (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_06_10_2veghoehe
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Standard,WFS
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Version,1.0.0
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Version,1.1.0
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Version,2.0.0
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Operationen,GetCapabilities
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Operationen,DescribeFeatureType
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Operationen,GetFeature
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
K.k_06_10_2veghoehe@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
S.sach_bplan@senstadt,"Bebauungspläne, vorhabenbezogene Bebauungspläne (Geltungsbereiche)",Kurzbeschreibung,Informationen zum Gesamtbestand festgesetzter und im Verfahren befindlicher Bebauungspläne
S.sach_bplan@senstadt,"Bebauungspläne, vorhabenbezogene Bebauungspläne (Geltungsbereiche)",Koordinatensysteme,"EPSG:25833, EPSG:4258"
S.sach_bplan@senstadt,"Bebauungspläne, vorhabenbezogene Bebauungspläne (Geltungsbereiche)",Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
S.sach_bplan@senstadt,"Bebauungspläne, vorhabenbezogene Bebauungspläne (Geltungsbereiche)",Ausdehnung,"EPSG:4258: 13,08, 52,33, 13,77, 52,69"
S.sach_bplan@senstadt,"Bebauungspläne, vorhabenbezogene Bebauungspläne (Geltungsbereiche)",Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
S.sach_bplan@senstadt,"Bebauungspläne, vorhabenbezogene Bebauungspläne (Geltungsbereiche)",Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
S.sach_bplan@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/sach_bplan
S.sach_bplan@senstadt,Technische Angaben,Standard,WFS
S.sach_bplan@senstadt,Technische Angaben,Version,1.0.0
S.sach_bplan@senstadt,Technische Angaben,Version,1.1.0
S.sach_bplan@senstadt,Technische Angaben,Version,2.0.0
S.sach_bplan@senstadt,Technische Angaben,Operationen,GetCapabilities
S.sach_bplan@senstadt,Technische Angaben,Operationen,DescribeFeatureType
S.sach_bplan@senstadt,Technische Angaben,Operationen,GetFeature
S.sach_bplan@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
S.sach_bplan@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
S.sach_bplan@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
S.s_okg@senstadt,Begräbnisorte der Opfer von Krieg und Gewaltherrschaft,Kurzbeschreibung,Anzahl und Fläche (Sammelgräber) von Einzel-und Sammelgräbern des jeweiligen Friedhofs.
S.s_okg@senstadt,Begräbnisorte der Opfer von Krieg und Gewaltherrschaft,Koordinatensysteme,EPSG:25833
S.s_okg@senstadt,Begräbnisorte der Opfer von Krieg und Gewaltherrschaft,Ausdehnung,"EPSG:25833: 361642,89, 5796402,66, 419642,11, 5839046,13"
S.s_okg@senstadt,Begräbnisorte der Opfer von Krieg und Gewaltherrschaft,Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
S.s_okg@senstadt,Begräbnisorte der Opfer von Krieg und Gewaltherrschaft,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
S.s_okg@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_okg
S.s_okg@senstadt,Technische Angaben,Standard,WFS
S.s_okg@senstadt,Technische Angaben,Version,1.0.0
S.s_okg@senstadt,Technische Angaben,Version,1.1.0
S.s_okg@senstadt,Technische Angaben,Version,2.0.0
S.s_okg@senstadt,Technische Angaben,Operationen,GetCapabilities
S.s_okg@senstadt,Technische Angaben,Operationen,DescribeFeatureType
S.s_okg@senstadt,Technische Angaben,Operationen,GetFeature
S.s_okg@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
S.s_okg@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
S.s_okg@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
S.s_blntxl_teilr@senstadt,Berlin TXL Teilräume,Kurzbeschreibung,Der Datenbestand umfasst sechs informelle Teilräume des Stadtentwicklungsgebiets um den ehemaligen Flughafen Tegel. Die Grenzen der Teilräume dienen lediglich der Orientierung und nicht planerischen Zwecken.
S.s_blntxl_teilr@senstadt,Berlin TXL Teilräume,Koordinatensysteme,EPSG:25833
S.s_blntxl_teilr@senstadt,Berlin TXL Teilräume,Ausdehnung,"EPSG:25833: 381597,7, 5823186,8, 386710,1, 5825688,6"
S.s_blntxl_teilr@senstadt,Berlin TXL Teilräume,Nutzungsbedingungen,Der Datenbestand wird unter der Lizenz CC-BY-4.0-Namensnennung International Public License veröffentlicht (vgl. https://creativecommons.org/licenses/by/4.0/legalcode.de). Als Urheber ist dabei zu nennen: Tegel Projekt GmbH
S.s_blntxl_teilr@senstadt,Berlin TXL Teilräume,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
S.s_blntxl_teilr@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_blntxl_teilr
S.s_blntxl_teilr@senstadt,Technische Angaben,Standard,WFS
S.s_blntxl_teilr@senstadt,Technische Angaben,Version,1.0.0
S.s_blntxl_teilr@senstadt,Technische Angaben,Version,1.1.0
S.s_blntxl_teilr@senstadt,Technische Angaben,Version,2.0.0
S.s_blntxl_teilr@senstadt,Technische Angaben,Operationen,GetCapabilities
S.s_blntxl_teilr@senstadt,Technische Angaben,Operationen,DescribeFeatureType
S.s_blntxl_teilr@senstadt,Technische Angaben,Operationen,GetFeature
S.s_blntxl_teilr@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
S.s_blntxl_teilr@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
S.s_blntxl_teilr@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
S.s_gebaeudeatlas_25833@senstadt,Berliner Gebäude Atlas,Kurzbeschreibung,"Der Berliner Gebäude Atlas ist ein Online-Nachschlagewerk, das die Entwicklung der Architektur seit der Wende in Berlins Mitte dokumentiert. Er wurde parallel zum Berlin-Modell M 1:500 entwickelt und enthält Informationen zu allen Hochbauprojekten, die nach 1990 entstanden sind."
S.s_gebaeudeatlas_25833@senstadt,Berliner Gebäude Atlas,Koordinatensysteme,EPSG:25833
S.s_gebaeudeatlas_25833@senstadt,Berliner Gebäude Atlas,Ausdehnung,"EPSG:25833: 361642,9, 5796402,67, 419642,12, 5839046,14"
S.s_gebaeudeatlas_25833@senstadt,Berliner Gebäude Atlas,Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2)  der Lizenz lautet ""Geoportal Berlin / [Titel des Datensatzes]""."
S.s_gebaeudeatlas_25833@senstadt,Berliner Gebäude Atlas,Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/geometry/senstadt/re_gebaeudeatlas_25833
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Standard,WFS
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Version,1.0.0
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Version,1.1.0
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Version,2.0.0
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Operationen,GetCapabilities
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Operationen,DescribeFeatureType
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Operationen,GetFeature
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
S.s_gebaeudeatlas_25833@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
S.s_06_10_1gebhoehen2021@senstadt,Gebäudehöhen (Umweltatlas),Kurzbeschreibung,"Der Datensatz stellt die Gebäudehöhen (Firsthöhen) auf der Grundlage der dreidimensionalen Gebäudemodelle des Landes Berlin im Level of Detail 2 (LoD2) dar. Die Grundrisse der Gebäude entsprechen genau den Gebäudeumringen, wie sie im Liegenschaftskataster ALKIS nachgewiesen sind. Für die Dachformen werden in den Attributen Angaben zur generalisierten Standarddachform angegeben."
S.s_06_10_1gebhoehen2021@senstadt,Gebäudehöhen (Umweltatlas),Koordinatensysteme,EPSG:25833
S.s_06_10_1gebhoehen2021@senstadt,Gebäudehöhen (Umweltatlas),Ausdehnung,"EPSG:25833: 369097,85, 5799298,14, 416865,04, 5838236,21"
S.s_06_10_1gebhoehen2021@senstadt,Gebäudehöhen (Umweltatlas),Nutzungsbedingungen,"Für die Nutzung der Daten ist die  Datenlizenz Deutschland - Namensnennung - Version 2.0 anzuwenden. Die Lizenz ist über https://www.govdata.de/dl-de/by-2-0 abrufbar. Der Quellenvermerk gemäß (2) der Lizenz lautet ""Umweltatlas Berlin / [Titel des Datensatzes]""."
S.s_06_10_1gebhoehen2021@senstadt,Gebäudehöhen (Umweltatlas),Zugriffsbeschränkungen,Es gelten keine Zugriffsbeschränkungen
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Rechneradresse,https://fbinter.stadt-berlin.de/fb/wfs/data/senstadt/s_06_10_1gebhoehen2021
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Standard,WFS
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Version,1.0.0
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Version,1.1.0
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Version,2.0.0
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Operationen,GetCapabilities
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Operationen,DescribeFeatureType
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Operationen,GetFeature
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/2.1.2
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.1.1
S.s_06_10_1gebhoehen2021@senstadt,Technische Angaben,Ausgabeformate,text/xml; subtype=gml/3.2.1
S.s_gssa_gesix2022@senstadt,Gesundheits- und Sozialstrukturatlas: Gesundheits- und Sozialindex 2022 (GESIx),Kurzbeschreibung,"Sachdaten des Gesundheits- und Sozialindex (GESIx) des Gesundheits- und Sozialstrukturatlas Berlin 2022 auf der Ebene der Planungsräume. Datengrundlage bilden 20 Indikatoren, die überwiegend auf amtlichen Statistiken beruhen, aus den Dimensionen Erwerbsleben, soziale Lage und Gesundheit. Für diese drei Dimensionen werden Subindizes berechnet, die zu einem Index - GESIx - zusammengeführt werden."
